"sample","sigma","kappa","W_max","n1","n2","K_a","K_b","theta","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","W_0","sig_obs","loglik","loglik.se","flag"
4,0.000230031567150991,3.9e-05,33.9754932437283,54.9652353330498,0.150141063558245,0.239180618966435,0.999888762327603,4.99060885351145,-0.263530538255984,0.361407741317664,0.00281545507153512,1.22514874250426,0.0166666666666667,12.2486511696251,30.6875128496979,0.214075958676457,0.00271964631223551,0.0148268444981967,0.705129314161419,0.00316251888950861,0.00439052816367306,0.287317638785399,0.00709500106966885,0.00659484776372477,0.0433440055216231,0.586850501244104,-3201.40822536647,0.124102068606127,1
5,0.219069521166449,3.9e-05,3.24697074197401,0.801354789651521,16.5516123276887,0.00813262366481208,0.997968169054449,0.454782393356142,-0.0364937759964379,0.298357167482286,0.00105971982656057,1.18356017470123,0.0166666666666667,7.94236812598763,3.78440687565482,0.159684805214278,0.00103476565498622,0.00183810517295468,0.590117660848797,0.00403729056375983,0.0080306995829268,0.397814349004516,0.00401170191661347,0.00668875214554201,0.0109431622720801,0.133020028041336,-2934.22228112776,0.438178360360328,1
6,0.327622041439947,3.9e-05,11746.8353297024,0.282599724537629,0.333430059947706,0.0139714349813583,0.607095108253198,2.12272886706436,0.214466004215236,-0.103277630741402,1.20863140326428e-05,0.455994649833597,0.0166666666666667,13.4570805985877,39.7955306801282,1.80398108319459,0.16335339347591,0.000469240590620633,0.861644244527537,0.00825698798793814,0.00268183034108035,0.127416937143445,0.00879850084161557,0.00301218693370442,0.0370079834098606,0.167350699364215,-2919.46290324538,1.3401400164988,1
7,8.4852590600185e-05,3.9e-05,213.372466726254,1.90020035238397,3.97689779790427,0.914082935626225,0.991932137408231,0.826276695398178,-0.105171829862063,0.557160407053397,0.000770094946628695,0.959412976008949,0.0166666666666667,50.7624422370892,2.05887840099194,14.0189164263366,0.00272259543468872,0.0537122477589351,0.748732435332943,0.00176644068082329,0.000230583919429058,0.249270540066805,0.00622445395935537,0.00904477113931727,0.0222462830741199,0.604580205849956,-3190.97722764455,0.246631793081995,1
8,0.000384059451908855,3.9e-05,15.0007876922363,5.3331303721563,2.27974697855426,0.100359905567899,0.999567439814374,4.94943472601051,-0.150584350393869,0.313582525678842,0.000987184553195954,1.02560931966887,0.0166666666666667,7.66829736516699,3421.12138700855,23.8775786497177,0.00156495908914981,0.00689036234592173,0.96805602094208,0.0109956269717458,0.00898516364633909,0.0119631884398349,0.00173234435313645,0.00501951961669982,0.0443588973568079,0.664719503791615,-3216.43258248203,0.00807113871017807,1
9,0.0115769468819259,3.9e-05,7.53291123774211,3.66749208992296,0.121417493201955,0.0234606596026309,0.938040781470243,4.15255343885776,-0.154545257764277,0.397775062536452,0.000381863632418843,0.84069549974329,0.0166666666666667,6.93374993614154,261.503260055895,18.7778574809638,0.0107524251394895,0.0867372624380525,0.845961883602296,0.00510483027184742,0.0103009358354313,0.138632350290425,0.00926928456490548,0.00116817794869197,0.0205577635554296,0.728945908593369,-3214.38841378752,0.0254511212654234,1
10,0.230291873695538,3.9e-05,3.56426104834621,0.191192490901574,1.05785593841431,0.129923109977642,0.991002941601546,-1.56639201287133,-0.204311697069905,0.726254062726252,0.00125598977218089,0.365543156645416,0.0166666666666667,6.96517989190856,150.471001409895,36.2788149430459,0.00267272591025961,0.00877765255828335,0.718004619061511,0.00633196820594978,0.0026301248617282,0.273033287870811,0.00536038822878827,0.00520553282445671,0.0454708622939221,0.305762413767708,-2971.6554348141,1.04660959607111,1
1,2.20835977195142e-05,3.9e-05,1.60596445970227,29.2976088148641,0.512127586545058,0.0202061198014127,0.33745514477086,2.92634197151639,0.0368711648508193,0.177377948756993,0.00016834626406848,0.892575973472213,0.0166666666666667,4.46733743007221,675.184947639493,0.209210625510086,0.000187536796926353,0.000709598827903556,0.813337219653543,0.00149366770940192,0.00844724549298667,0.176721867144069,0.00317907158351653,0.00809388453883742,0.0181197910269373,0.690013259466747,-3216.27285831898,0.0134687138926905,1
2,0.000846902971978278,3.9e-05,269.329533810723,27.1448746552695,20.5371280466618,0.560727639034395,0.99164682281894,1.81687965492448,-0.463211689182634,0.536903466392584,0.00603567290437732,3.52196478874583,0.0166666666666667,67.6433708266549,0.00697312164580498,5.09055935731016,0.00273033343929398,0.00883871194986068,0.685449513840484,0.00456874107595618,0.000990141475913337,0.308991603607647,0.00697344143474109,0.00463147485753351,0.048523718626926,0.587416297294636,-3172.58747733301,0.270388815194447,1
3,0.290952198563821,3.9e-05,3.69061013155401,10.4555384629096,0.997189437488798,0.505029746350869,0.997813088240483,2.08548492718699,2.23656183829997,0.0724538359775346,0.011086725628393,1.29502092597688,0.0166666666666667,6.98487278672542,1.96438478623748,16.0939728911232,0.00285581285962464,0.00215417298158848,0.793213814559742,0.00274584453714732,0.00316763521430175,0.200872705688809,0.00606276919960605,0.00654367023986229,0.00588614675764663,0.17284103086943,-2945.1577972001,0.913480366504029,1
4,0.000186603253870074,3.9e-05,18.5340178819184,4.85909792030263,0.874316204512878,0.011494015097143,0.991451772962714,0.891579553098115,-0.230096661324361,0.387502352707343,0.000793964482150309,0.599209959864614,0.0166666666666667,6.2856281683036,103.207481803503,2.55628199522684,0.00260928522546637,0.0112368074364366,0.57289010172245,0.00571404329638455,0.00606650462294598,0.415329350358219,0.00105976866757717,0.00196152207329299,0.0319284865035955,0.680916449213087,-3160.7993190558,0.00777795148257955,1
5,0.000446062221614282,3.9e-05,110.407989471098,11.9136478383236,2.76866986460847,0.136588495854854,0.99997160032263,1.49824867818887,-0.050328798058726,0.31915875347586,0.00249040144635166,0.785916119692962,0.0166666666666667,23.1504330976928,35.4120534816454,0.649856589782409,0.0026890884319276,0.0120670869911669,0.653652716223889,0.00132453590181166,0.00464559994162034,0.340377147932679,0.00888649219589028,0.00504493301808023,0.00298221852492057,0.605606485600496,-3139.73352044322,0.0794930448193481,1
6,5.5972805683415e-05,3.9e-05,297.974080170746,0.294040580030965,0.954780673465033,0.84990833170952,0.999686631019629,-0.0688200146303838,-0.261678090106309,0.471729914474291,0.00046483302593567,0.752234966063578,0.0166666666666667,28672.7248804585,199.27635241564,26.5986887512487,0.000568746204427022,0.00318300931072655,0.865265392696356,0.00594211017677378,0.000531087119087355,0.128261410007783,0.00477438771505388,0.0100370027304946,0.0292917354161838,0.694289393175971,-3165.61152282169,0.000968821079518626,1
7,0.351731262415974,3.9e-05,53.4711672795713,13.3797676363067,0.201401438036497,0.486112958517372,0.940138963401763,1.02525180755396,0.0791813008394007,0.3501454043476,0.0139970647656753,0.485674004304746,0.0166666666666667,5.64264968859954,37.8196386232029,0.0826240148031367,0.00387150190814232,0.00267508246729121,0.745573092725149,0.00386021232047906,0.00232129905129211,0.248245395903079,0.00305254197721598,0.00258450053199987,0.0166458217794917,0.188909124239429,-2934.27383447383,0.790861193404438,1
8,0.00265706877373628,3.9e-05,8.09301632243727,13.7321577288503,1.80099393852043,0.0101968722228698,0.99503720138868,-1.67799175348373,-0.334328243498875,0.395090426437892,6.18794908110853e-05,0.700986654087373,0.0166666666666667,4.86167485682245,44.9601725830371,1.25673427042953,0.000573232590685292,0.00785012278792813,0.939083029679643,0.013339807869321,0.0128470498364481,0.0347301126145882,0.00723012175073864,0.00702826832921921,0.0406372050310388,0.683116251844058,-3182.03359370509,0.0113889337036961,1
9,0.000661628294830847,3.9e-05,64.345194718308,1.40202730766918,1.16348482678735,0.574107717796468,0.998625271690899,3.92990657771113,-0.355159086003728,0.62718861698129,0.0131360719288018,0.881705159171453,0.0166666666666667,16.2165231780667,260.433716444868,11.350309680294,0.00268941449394783,0.00294687770128909,0.704155742622575,0.00974172118030971,0.00557234105096329,0.280530195146152,0.00422712425091119,0.0055376150993624,0.00917378138885383,0.565251658546883,-3178.84442906446,1.00551736713778,1
10,0.296367595682914,3.9e-05,12.0447174656815,1.26260947826924,13.1841638096986,0.00064255078386546,0.991309966595579,-0.968363386731583,-0.038907795341756,0.729350927362477,0.00701960159005936,0.270255907916587,0.0166666666666667,10.7197925277409,47.403627865151,12.1298921879284,0.125359550546265,0.00368299709203596,0.637821086338242,0.00198607271615017,0.00711608298066642,0.353076757964942,0.00852450282658193,0.0014756500987614,0.0363955753185025,0.153604340935246,-2893.61173882385,5.18852053397216,1
1,0.185107269526317,3.9e-05,1.21248595928027,5.76454401654506,1.46672682535099,0.00733156218473809,0.995667540477428,3.16152602362148,-0.377297134402734,0.439053694397475,0.000506470560788631,0.981236584552487,0.0166666666666667,9.03645966545844,20.1552331901835,0.0181448744526319,0.00350421986205441,0.0381477290507792,0.760085945470439,0.00156458751866257,0.00326079488195673,0.235088672128941,0.00771471697101746,0.00559601651812847,0.0294260556961672,0.218438090481689,-2990.7352009389,0.577188617419565,1
2,0.000176395832807764,3.9e-05,191.15858332204,0.616851966853109,0.578059764573064,0.787202918146481,0.939729833062274,1.81516754133054,-0.165022774390719,0.595938540898075,0.00763079241630881,0.819003386727801,0.0166666666666667,29.727443283256,14.1246808728189,11.8395060977624,0.00269869063009848,0.00422137101994686,0.890002718419704,0.00810790416972931,0.0111457485819253,0.0907436288286416,0.00360271448149112,0.00142228896748443,0.00725796036865686,0.593315514816325,-3190.74629921782,0.0800746140627253,1
3,0.494659685704356,3.9e-05,22.823867110443,0.677381910736597,11.2469549379566,0.100352715756679,0.996350848813712,-0.809481459703942,-1.02833126225001,1.39142597520238,0.0360072387047639,0.0197424739083832,0.0166666666666667,6.36362362274093,1515.39683915153,0.462528974754392,0.183879541254347,0.000722574055901445,0.817906141732656,0.0068567601354728,0.00393624709019669,0.171300851041675,0.00717326480149179,0.00221577250043617,0.0389289420965078,0.216767576255349,-2930.91496136107,1.75363141489739,1
4,0.000814567686683626,3.9e-05,46.354044443966,0.0835571253613503,2.15612919782492,0.975270485548623,0.999045179087573,4.00211165410162,-0.200244860719879,0.359207032461265,0.00194526705450478,0.781368875226985,0.0166666666666667,9.74066111093664,10449.2501497119,2.34137612354098,0.00265693782746749,0.0147856449876391,0.729195587559817,0.00046139716442787,0.00584102446712692,0.264501990808628,0.0022813838978321,0.00725290430612084,0.0142247559518386,0.572118341241629,-3184.88752907524,0.156145543300063,1
